avg_rating,rating_1,rating_2,rating_3,rating_4,rating_5,sentence
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,it 's that easy .
0.4,-2.0,-1.0,1.0,2.0,2.0,You need to get past the black widows to get to Boone .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,Mine has the `` UNCLE SAM WANTS YOU '' poster on it .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,That bastard cashed a bad cheque downstairs and gave you as a reference .
-0.4,-2.0,-1.0,0.0,0.0,1.0,He pulls over and the trooper comes to his window .
-1.2,-3.0,-2.0,-2.0,-1.0,2.0,They have such nice complexions ! !
0.6,-2.0,0.0,1.0,2.0,2.0,Hume disputes it .
-0.8,-3.0,-3.0,-1.0,1.0,2.0,It is illegal to be as lovable as you r .
-0.2,-1.0,-1.0,0.0,0.0,1.0,The dog probably does get sad when your friend is away .
0.0,-2.0,0.0,0.0,0.0,2.0,Expand the DVD/CD ROM Device branch .
-0.2,-1.0,-1.0,0.0,0.0,1.0,"They do n't make that ski anymore , but Rossi does make something similar ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,no he could be serious about wanting to get back together .
0.2,-2.0,-1.0,0.0,2.0,2.0,It is the purpose of Scientology to `` clear the planet . ''
0.4,-2.0,-2.0,1.0,2.0,3.0,"Despite occasional cohabitation in colonies , cats are lone hunters ."
0.2,-2.0,0.0,0.0,1.0,2.0,the comment `` we agree to disagree '' seems to apply in this case .
-0.2,-1.0,-1.0,-1.0,0.0,2.0,Absolutely she is not only my best lover but my only lover ...
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,I hope my kids are that motivated in 9th grade .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,"Amazing grace , how sweet the sound that saved a ... ... ... ."
1.0,-2.0,1.0,1.0,2.0,3.0,"Ho sent a letter to Truman , asking him to back Vietnam for independence ."
-1.4,-3.0,-3.0,-2.0,0.0,1.0,Diane : I ' m going home .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,"Something to consider , it mixes things up a little : )"
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"ya , but I never go on there ."
0.8,0.0,0.0,0.0,1.0,3.0,"All that shall remain is a longing , deep inside me ."
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Here it is again . )
0.4,-2.0,0.0,1.0,1.0,2.0,The question you have asked makes no sense .
1.0,0.0,1.0,1.0,1.0,2.0,You should contact a good physician specialising in general medicine .
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,"Do what I do , have them tinted ."
-1.4,-3.0,-3.0,-2.0,-2.0,3.0,"unless your in a lease , AND the the lease states such a responsibility ."
2.6,2.0,2.0,3.0,3.0,3.0,Those who have curves beyond 40 to 50 degrees are often considered for surgery .
-0.2,-3.0,-1.0,0.0,1.0,2.0,Not for the questions ... at least I have n't seen it .
-0.2,-2.0,-1.0,-1.0,1.0,2.0,"Go to Army.com and sign up , you have potential ."
-0.6,-2.0,-2.0,-1.0,0.0,2.0,It can damage your heart valves according to some studies .
0.0,-2.0,-1.0,0.0,1.0,2.0,It will be by point size ( numbers ) .
0.0,-2.0,-2.0,1.0,1.0,2.0,To my knowing no is the answer .
2.2,1.0,1.0,3.0,3.0,3.0,It may even be that although we can understand all of this intellectually .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Because if the bikini is sexy but she 's really fat ...
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,"Try this : Go to a mirror , and face it ."
2.8,2.0,3.0,3.0,3.0,3.0,The sequence of reactions of anaerobic glycolysis or fermentation is shown in the illustration .
0.4,0.0,0.0,0.0,1.0,1.0,YellowCard is something you might get in soccer .
-0.6,-2.0,-1.0,-1.0,0.0,1.0,"It is really fun and before you know it , your house is cleaned ."
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,I have wonder that too !
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,Is it funner ?
-1.0,-2.0,-2.0,-2.0,-1.0,2.0,So thanks all the way around !
1.2,-1.0,1.0,1.0,2.0,3.0,This should be the `` ideal '' treatment of bronchial asthma .
0.0,-2.0,-1.0,0.0,1.0,2.0,Steve McNair is going to have a very good day against theFalcons .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,Sorry that happened .
-0.2,-2.0,-1.0,0.0,1.0,1.0,"Shred chicken meat , approximately 4 cups ."
-0.8,-3.0,-2.0,-1.0,0.0,2.0,It 's fun meeting people in cyberspace .
1.0,0.0,0.0,1.0,1.0,3.0,This site gives a good explanation : http://www.tomshardware.com/2004/09/24/the_logitech_mouse_goes_laser/
-0.2,-2.0,-2.0,0.0,1.0,2.0,if there are enough fumes around the cigarette it can happon .
-0.2,-1.0,-1.0,0.0,0.0,1.0,Are you adding the Dining Plan ?
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,The difference between the two .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,LETS GO METS ! ! ! ! ! ! ! ! ! ! !
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,But if you can afford it Fresh Step is the best .
0.0,-1.0,-1.0,0.0,0.0,2.0,It has been over a year for me .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,I really do n't know i ' m not an american
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,"REGARDLESS TO WHAT HAS HAPPENED IN THE PAST , HE OWES YOU THAT MONEY ."
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,You come off shady and I know you are a bigot ! ! ! !
-0.4,-1.0,-1.0,-1.0,-1.0,2.0,Usually it 's a cost of living thing .
-0.4,-3.0,-1.0,-1.0,1.0,2.0,i request to all to please visit there and get the actual truth .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,I forgot how much I love the McNuggets until I had children .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,Ta - daaa problem solved .
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,i ' ve heard conair sucks .
0.6,-1.0,0.0,1.0,1.0,2.0,"Somewhere along the line , things went really wrong in your home ."
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,keep her away from him
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Just accept the gift and walk through .
0.8,0.0,0.0,1.0,1.0,2.0,I played the guitar for 10 years before getting any formal training .
0.0,-3.0,0.0,1.0,1.0,1.0,Fibroid tumors have a lot to do with it !
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,Blessed Be ) O (
0.0,-2.0,-2.0,0.0,1.0,3.0,The story of William wllace : http://en.wikipedia.org/wiki/William_Wallace
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,my skin looks like a china doll .
0.2,-1.0,-1.0,0.0,0.0,3.0,Homes : Each family had two homes .
1.2,0.0,1.0,1.0,1.0,3.0,"Roughly 14 days after ovulation , you have a period ."
0.2,-1.0,0.0,0.0,1.0,1.0,Make sure that she has her facts correct .
1.0,-2.0,1.0,2.0,2.0,2.0,This causes the muscles to tense up repeatedly .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,Sarah 85 pretty much has u covered .
-0.8,-2.0,-2.0,-1.0,-1.0,2.0,That 's how corporate America works !
-0.8,-2.0,-1.0,-1.0,-1.0,1.0,"I say , God makes beautiful creations does n't he ?"
2.0,0.0,1.0,3.0,3.0,3.0,It will display all entries in windows registry under different categories .
1.2,0.0,1.0,1.0,1.0,3.0,"Foreman studies her eyes , noticing yellow in the sclera ."
0.2,-2.0,-1.0,1.0,1.0,2.0,A very fast film speed
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,my girlfriend had to get a new head when she bought her 97 neon .
-0.2,-1.0,-1.0,0.0,0.0,1.0,"But a very few were rich kids , most were your average American ."
0.0,-2.0,-1.0,0.0,1.0,2.0,It costs nothing but creates much .
1.6,0.0,1.0,2.0,2.0,3.0,This often makes the mathematical analysis easier .
0.4,-2.0,1.0,1.0,1.0,1.0,They have had only limited success .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,Most men are insecure any way .
-1.0,-3.0,-2.0,-2.0,-1.0,3.0,Spain is finished .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,sounds crazy but works
1.4,0.0,0.0,2.0,2.0,3.0,"In 1970 , the number of HMOs declined to less than 40 ."
0.2,-2.0,-1.0,0.0,2.0,2.0,I was about 30 lbs overweight .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,yea in the sixth grade .
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,But he will never be with me .
-0.2,-2.0,-1.0,0.0,1.0,1.0,My pediatrician said not to use castor oil at all .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,anyone can get them .
0.2,-1.0,-1.0,0.0,1.0,2.0,As long as it is safe you should let them go .
0.8,0.0,1.0,1.0,1.0,1.0,After 9/11 they were responsible for about 510 deaths .
0.0,-2.0,0.0,0.0,1.0,1.0,Cut into bars .
0.6,0.0,0.0,1.0,1.0,1.0,There were members of the Orion group there occasionally .
1.4,-2.0,1.0,2.0,3.0,3.0,Then drop back down to the trot and change your direction and your bend .
0.8,-2.0,0.0,1.0,2.0,3.0,It is part of your mind and part of your heart .
0.8,-1.0,0.0,0.0,2.0,3.0,There may be something else going on .
1.2,-2.0,1.0,2.0,2.0,3.0,"Now , you can choose the best deal from the information you have gathered ."
1.6,0.0,1.0,2.0,2.0,3.0,You will get the same results .
-1.0,-3.0,-3.0,-3.0,1.0,3.0,All Idiots Die for Sex ! !
2.6,2.0,2.0,3.0,3.0,3.0,Ecologists frequently concentrate on particular taxonomic groups or on specific environments .
-1.6,-3.0,-3.0,-1.0,-1.0,0.0,is it promiscuos ?
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,chunky and the coon tails
-0.8,-2.0,-2.0,-1.0,0.0,1.0,no because it was a hypothetical question .
0.8,-1.0,0.0,1.0,2.0,2.0,Show your daughter what is right by doing what is right .
0.0,-3.0,-1.0,0.0,1.0,3.0,Here it is always the same .
-0.6,-2.0,-1.0,-1.0,0.0,1.0,Seems this doctor is a family practitioner .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,Does he come home to u for his vacations ?
0.6,0.0,0.0,1.0,1.0,1.0,"Choose good health , low cholesterol and dental insurance ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,"I was like , `` omg , I 'm naked ."
0.8,0.0,0.0,1.0,1.0,2.0,There are a lot of problems caused by irresponsible breeding .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,Hidden Valley Ranch salad dressing truck !
-1.6,-3.0,-3.0,-3.0,-1.0,2.0,Bet He kinda likes helium pretty well too .
0.0,-2.0,-1.0,0.0,1.0,2.0,You have obviously never experienced real love .
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,a gift card is always the best .
1.6,0.0,1.0,2.0,2.0,3.0,Chromosomes contain genes made up of DNA .
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,HE LEFT THE YEAR I LEFT SO ITS ALL GOOD !
0.4,-1.0,-1.0,1.0,1.0,2.0,"Yes , it ' d have a copyright on it ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,* Chuck Norris can skeletize a cow in two minutes .
0.0,-1.0,0.0,0.0,0.0,1.0,"The question , itself makes you sound like one ."
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,Its an overcrowded bus .
1.0,0.0,0.0,1.0,1.0,3.0,Search www.firstgov.gov -- Keyword > passport
0.4,-1.0,-1.0,1.0,1.0,2.0,Sometimes you have to say the truth even if it hurts .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,They ' ll accept smaller pieces and eat less if it 's rich .
0.8,-1.0,1.0,1.0,1.0,2.0,This includes returns at the store or with your carrier .
0.6,-1.0,0.0,0.0,1.0,3.0,Patience is the key here .
0.4,-1.0,0.0,0.0,1.0,2.0,I 'm from Norway as well .
-1.4,-3.0,-3.0,-1.0,-1.0,1.0,I like Haley Nicole .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"September by Earth , Wind & Fire ... ..."
0.6,-1.0,0.0,1.0,1.0,2.0,"At level 6,7 You can ask and answer unlimited of questions and vote 100 ."
1.6,1.0,1.0,1.0,2.0,3.0,We do not know how to predict solar flares .
-1.6,-3.0,-3.0,-2.0,-2.0,2.0,I do n`t like him in either areas ~ !
1.4,0.0,1.0,2.0,2.0,2.0,This is the reaction of ausin at the tips of the plants .
-2.0,-3.0,-3.0,-3.0,-1.0,0.0,a person with 4 years colledge .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,becouse he never moved he was waited on as a god and feed to much
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,yes they should be
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"no , very fagot like !"
-0.2,-2.0,-1.0,0.0,1.0,1.0,Suicide is too dark of a topic .
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,You guys could do this every goddamn day !
-0.4,-2.0,-1.0,-1.0,1.0,1.0,The net can be a dangerous place to throw an open question like that .
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,Mine broke in the move and I have n't come across another one yet .
-2.2,-3.0,-3.0,-3.0,-1.0,-1.0,she 's so awesome .
-0.4,-2.0,-1.0,-1.0,0.0,2.0,We just sent 3 to jail for the rest of their life .
1.0,-1.0,0.0,2.0,2.0,2.0,Health Screening/Testing Services hst Are your executives physically fit for long - term performance ?
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,coz i dun think the law agree to it ... pls think twice .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,i hope they are real earth needs alot of help right now .
-1.4,-3.0,-3.0,-2.0,-1.0,2.0,focus on what you know be sure you are doing that well .
-0.4,-2.0,-2.0,-1.0,1.0,2.0,"I sympathize , because dogs always want to eat what everyone ELSE has ."
-1.0,-3.0,-2.0,0.0,0.0,0.0,NONE OF THESE WOULD BE CALLED A REAR WHEEL ALLIGNMENT
0.6,-1.0,1.0,1.0,1.0,1.0,Only Al Gore would argue such a ridiculous notion .
-0.4,-3.0,-1.0,0.0,1.0,1.0,Ultimately that is the only cure .
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,"such as kenmore , sears , and bob ( snicker )"
-0.6,-3.0,-2.0,0.0,1.0,1.0,Depending on the situation a couple of things .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,"12oz glass mug , it great ."
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,rubb the cat with vicks ...
-0.4,-2.0,-1.0,-1.0,1.0,1.0,"Plus , the host should be paying for the party and the favors ."
0.6,-1.0,0.0,1.0,1.0,2.0,"In the old days , what you said would be true ."
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,bad if ur apart for too long it could turn out bad
0.2,-3.0,-2.0,1.0,2.0,3.0,Those who say that science is refined common sense are wrong .
0.8,-1.0,0.0,1.0,1.0,3.0,I had the same symptoms .
-0.6,-2.0,-2.0,-1.0,0.0,2.0,disasemble the gun and fix it
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,so it shows up better on 98 % of clean cars = )
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,I ' d say earth .
-1.0,-3.0,-2.0,-2.0,1.0,1.0,Wish you very good hairgrow !
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,Buy the weed from somebody else the next time .
0.2,-1.0,0.0,0.0,1.0,1.0,Sounds like the element is broken .
1.4,0.0,1.0,2.0,2.0,2.0,She 's very sweet and I know she just craves affection and love .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Try to preach somewhere else please .
-1.8,-3.0,-3.0,-1.0,-1.0,-1.0,believe in your abilities !
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,get a longer snake
1.0,0.0,1.0,1.0,1.0,2.0,I think this has been explained in most newspapers in India .
0.4,-1.0,-1.0,1.0,1.0,2.0,What do you think you should do ?
1.2,-2.0,1.0,2.0,2.0,3.0,You are quite the excellent example of the fall of man .
0.0,-2.0,-1.0,0.0,1.0,2.0,"You should dig out the old loose grout , most of it ."
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,He always makes it to Oregon before you .
-0.6,-2.0,-2.0,0.0,0.0,1.0,Tea bags are cheap and they can make a lot of tea .
0.4,-1.0,-1.0,0.0,2.0,2.0,The rubber ball on the bottom of an older mouse .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"Plus , it IS a canon after all :-) ."
1.2,1.0,1.0,1.0,1.0,2.0,Due to fuel costs increase .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,leave alone and remember Black is beautiful : )
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,I ' m sick of pretending I do n't care ' cause obviously I do .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,"Hey girl , it 's Cricket ."
-0.6,-2.0,-1.0,0.0,0.0,0.0,Not Debbie Reynolds .
-0.6,-2.0,-2.0,-1.0,1.0,1.0,Just take care of yourself and do n't let this get you down .
0.0,-1.0,-1.0,0.0,1.0,1.0,Most will for a small fee .
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,"`` Ditty '' by Paperboy ( kinda old school , but a classic )"
-0.8,-2.0,-2.0,-1.0,0.0,1.0,Why were they mostly women and children ?
-0.4,-1.0,-1.0,-1.0,-1.0,2.0,NH Barritone is at the top though .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,"step 1 un hook all lines in system , throw away your drier ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,his life is fuked ha ha ha ha ha ha ha ha
1.4,0.0,1.0,1.0,2.0,3.0,Try to limit your data transfers to one megabyte per day .
-0.8,-2.0,-2.0,-1.0,-1.0,2.0,Then give him a glass of warm milk .
-1.4,-3.0,-3.0,-2.0,-1.0,2.0,yes he can .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,i have friensthat r gay nd deal with it
-1.4,-2.0,-2.0,-2.0,-2.0,1.0,Atheists are n't scary !
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,It is full of good info .
0.6,-2.0,1.0,1.0,1.0,2.0,* Chuck Norris neither melts in your mouth nor in your hand .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,My release from all this hurt and pain is with my CYBER LOVER .
-0.6,-3.0,-2.0,0.0,1.0,1.0,need more info potable water ( drinking ) non potable boiler / heating system
0.6,0.0,0.0,1.0,1.0,1.0,Many in my family have died from this disease .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,TRY THIS OUT ! ! !
-0.6,-2.0,-1.0,-1.0,0.0,1.0,This also includes my haircut and style .
-1.0,-3.0,-2.0,-1.0,-1.0,2.0,"And by the transitive property , a roundhouse kick to the face ."
-1.0,-3.0,-2.0,-1.0,0.0,1.0,* Enjoy the little things in life .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,RF amps really are n't getting great reviews lately .
1.0,-2.0,1.0,1.0,2.0,3.0,Respect and enjoy his ability to be a man .
-1.2,-3.0,-2.0,-2.0,0.0,1.0,It 's sick the way you people keep having sex without me .
0.2,-1.0,-1.0,0.0,1.0,2.0,They were not religious liberals and bold adventurers as many believe .
-1.2,-3.0,-3.0,-1.0,0.0,1.0,It is tacky to ask someone out then tell them they are to pay .
-0.4,-2.0,-1.0,-1.0,0.0,2.0,hello friend I am very happy we can discuss about business experience .
1.2,-1.0,1.0,2.0,2.0,2.0,Personally I think that the owners should be held responsible .
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,* Take showers instead of tub baths .
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,Is n't that what wedding registries are all about ?
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Good thing you do n't have a twin .
0.2,-2.0,0.0,0.0,1.0,2.0,"There are no forms to fill out , no receipts to send in ."
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,that one is good .
0.6,0.0,0.0,1.0,1.0,1.0,What kind of partner does she have ?
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,the ones that answer .
0.0,-1.0,-1.0,-1.0,1.0,2.0,you can add other herbs to taste .
0.0,-2.0,-1.0,-1.0,2.0,2.0,Talk to him to finish the second primary objective .
-1.0,-2.0,-2.0,-1.0,0.0,0.0,What happens when you drop something ?
0.2,-1.0,-1.0,0.0,1.0,2.0,I used to and still do think that every time I see my grandparents .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,good one do you make those up
-1.4,-2.0,-2.0,-2.0,-2.0,1.0,Take classes and audition like mad .
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,Just reading this stressed me out .
0.2,-1.0,-1.0,1.0,1.0,1.0,Thus high luminosity ... Hope this thing helps !
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,and spend little to no time actually doing research .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,where did they go ? ?
-0.2,-3.0,-1.0,0.0,1.0,2.0,It can go either way for all types of people .
1.0,0.0,1.0,1.0,1.0,2.0,Knead until stiff enough to hold its shape .
0.0,-2.0,0.0,0.0,0.0,2.0,Turn them inside out and machine wash cold delicate cycle .
-0.8,-3.0,-2.0,-2.0,1.0,2.0,"If she refuses , you call social services and say she 's on run ."
-1.4,-3.0,-3.0,-1.0,-1.0,1.0,Straighten your ass out ; hope for the best .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,FLV ( do n't forget the dot ) .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,"Damn right you should vote , but educate yourself a little bit first ."
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,go to a state where you can take them both
-1.0,-3.0,-2.0,-1.0,-1.0,2.0,"But lately , size 7.5 has been fitting me much better ."
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,I wonder How have U been today ... Hope Tat Everything is Fine .
0.4,-1.0,0.0,1.0,1.0,1.0,We all have our own writing process .
-1.2,-3.0,-1.0,-1.0,-1.0,0.0,Nothing is like steroids but steroids .
-1.4,-3.0,-3.0,-2.0,0.0,1.0,"I Adore Mi Amor , Color Me Badd 19 ."
-1.0,-3.0,-2.0,0.0,0.0,0.0,We ' ll get through this tonight .
-1.2,-2.0,-2.0,-1.0,-1.0,0.0,of course ill do whatever you want
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,Missile Launcher : Hooo - wah !
0.8,0.0,0.0,1.0,1.0,2.0,If they have problems it could take as much as a month or more .
0.2,-2.0,-1.0,0.0,1.0,3.0,I suggest going to www.collegeboard.com .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,at a bona fide institution .
0.2,-1.0,-1.0,0.0,1.0,2.0,"If you give in to them , they may use it against you ."
-0.2,-3.0,-1.0,-1.0,2.0,2.0,People still buy their stuff during a recession smart money knows that .
1.4,0.0,0.0,1.0,3.0,3.0,"Second , Make sure there is no leak ."
-0.4,-3.0,-1.0,0.0,1.0,1.0,You mean he likes you too much ?
-0.4,-3.0,-2.0,-2.0,2.0,3.0,Regards Chris * * By the way how much you charge ?
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,I think so ...
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,So fuck you officer .
-1.2,-2.0,-1.0,-1.0,-1.0,-1.0,* Ah -- I forgot your name .
-0.8,-3.0,-3.0,-1.0,1.0,2.0,Job did n't turn away or curse God like the devil thought he would .
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,that way there is no confusion on where to go .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,u did n't ask to see the papers ?
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,Aww that 's sweet .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,if you have a UTI you should def .
-1.0,-3.0,-3.0,-1.0,0.0,2.0,REAL men do n't care what colour they wear
1.0,-1.0,0.0,1.0,2.0,3.0,Some boxes have several sizes in one ; for different degrees of flow .
0.2,-2.0,0.0,1.0,1.0,1.0,Your policies just kill them after they are born .
0.4,-2.0,0.0,1.0,1.0,2.0,Your reward will be in heaven .
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,It is lots of fun and a lot to do .
1.4,1.0,1.0,1.0,2.0,2.0,"That might also deter people from coming , unfortunately ."
-1.0,-3.0,-2.0,-1.0,0.0,1.0,the truck is heavily fined and impounded .
0.2,-2.0,-1.0,0.0,1.0,3.0,Remove pie shell from freezer .
-0.4,-2.0,-2.0,-1.0,1.0,2.0,I like the first one a lot more .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"Knocked Up , obviously ."
-0.8,-2.0,-1.0,-1.0,0.0,0.0,"Yes , especially my Mom ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,PLEASE DO N'T SHAVE YOU EYEBROWS !
1.8,0.0,1.0,2.0,3.0,3.0,State flags hold precedence over the flags of the indvidual services .
-0.6,-2.0,-2.0,-1.0,0.0,2.0,Why is Gerrard playing as a winger ?
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,"They are n't a slender sign as a rule , so much as well - built ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"OMG , i have had a dream to like that ."
-0.4,-1.0,-1.0,0.0,0.0,0.0,University of California Irvine is a good one .
0.0,-1.0,-1.0,0.0,1.0,1.0,She sounded great .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,Questions kinda open .
-1.6,-2.0,-2.0,-2.0,-2.0,0.0,It was really fun !
2.0,1.0,1.0,2.0,3.0,3.0,"The lower the resistance , the more power the load on the source ."
0.6,-2.0,0.0,1.0,2.0,2.0,Much higher quality wood .
-0.8,-3.0,-1.0,-1.0,0.0,1.0,Especially with a six week visit .
-1.2,-3.0,-3.0,-2.0,0.0,2.0,IN the 80 's it had to be either Transformers or T.M.N.T.
1.2,-1.0,1.0,2.0,2.0,2.0,We need to trust ourselves as the authority on what is best for us .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Always go with the woman 's .
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,"But really , they just paid a bunch of girls to scream ."
